Population: blue, Agent: agent_0, Location: [1 2], Alive: True
Population: blue, Agent: agent_42, Location: [1 2], Alive: True
Population: blue, Agent: agent_43, Location: [1 2], Alive: True
Population: blue, Agent: agent_44, Location: [1 2], Alive: True
Population: blue, Agent: agent_45, Location: [1 2], Alive: True
Population: blue, Agent: agent_46, Location: [1 2], Alive: True
Population: blue, Agent: agent_47, Location: [1 2], Alive: True
Population: blue, Agent: agent_48, Location: [1 2], Alive: True
Population: blue, Agent: agent_49, Location: [1 2], Alive: True
Population: blue, Agent: agent_50, Location: [1 2], Alive: True
Population: blue, Agent: agent_51, Location: [1 2], Alive: True
Population: blue, Agent: agent_52, Location: [1 2], Alive: True
Population: blue, Agent: agent_53, Location: [1 2], Alive: True
Population: blue, Agent: agent_54, Location: [1 2], Alive: True
Population: blue, Agent: agent_55, Location: [1 2], Alive: True
Population: blue, Agent: agent_56, Location: [1 2], Alive: True
Population: blue, Agent: agent_57, Location: [1 2], Alive: True
Population: blue, Agent: agent_58, Location: [1 2], Alive: True
Population: blue, Agent: agent_59, Location: [1 2], Alive: True
Population: blue, Agent: agent_60, Location: [1 2], Alive: True
Population: blue, Agent: agent_61, Location: [1 2], Alive: True
Population: blue, Agent: agent_62, Location: [1 2], Alive: True
Population: blue, Agent: agent_63, Location: [1 2], Alive: True
Population: blue, Agent: agent_64, Location: [1 2], Alive: True
Population: blue, Agent: agent_65, Location: [1 2], Alive: True
Population: blue, Agent: agent_66, Location: [1 2], Alive: True
Population: blue, Agent: agent_67, Location: [1 2], Alive: True
Population: blue, Agent: agent_68, Location: [1 2], Alive: True
Population: blue, Agent: agent_69, Location: [1 2], Alive: True
Population: blue, Agent: agent_70, Location: [1 2], Alive: True
Population: blue, Agent: agent_71, Location: [1 2], Alive: True
Population: blue, Agent: agent_72, Location: [1 2], Alive: True
Population: blue, Agent: agent_73, Location: [1 2], Alive: True
Population: blue, Agent: agent_74, Location: [1 2], Alive: True
Population: blue, Agent: agent_75, Location: [1 2], Alive: True
Population: blue, Agent: agent_76, Location: [1 2], Alive: True
Population: blue, Agent: agent_77, Location: [1 2], Alive: True
Population: blue, Agent: agent_78, Location: [1 2], Alive: True
Population: blue, Agent: agent_79, Location: [1 2], Alive: True
Population: blue, Agent: agent_80, Location: [1 2], Alive: True
Population: blue, Agent: agent_81, Location: [1 2], Alive: True
Population: blue, Agent: agent_82, Location: [1 2], Alive: True
Population: blue, Agent: agent_83, Location: [1 2], Alive: True
Population: blue, Agent: agent_84, Location: [1 2], Alive: True
Population: blue, Agent: agent_85, Location: [1 2], Alive: True
Population: blue, Agent: agent_86, Location: [1 2], Alive: True
Population: blue, Agent: agent_87, Location: [1 2], Alive: True
Population: blue, Agent: agent_88, Location: [1 2], Alive: True
Population: blue, Agent: agent_89, Location: [1 2], Alive: True
Population: blue, Agent: agent_90, Location: [1 2], Alive: True
Population: blue, Agent: agent_91, Location: [1 2], Alive: True
Population: blue, Agent: agent_92, Location: [1 2], Alive: True
Population: blue, Agent: agent_93, Location: [1 2], Alive: True
Population: blue, Agent: agent_94, Location: [1 2], Alive: True
Population: blue, Agent: agent_95, Location: [1 2], Alive: True
Population: blue, Agent: agent_96, Location: [1 2], Alive: True
Population: blue, Agent: agent_97, Location: [1 2], Alive: True
Population: blue, Agent: agent_98, Location: [1 2], Alive: True
Population: blue, Agent: agent_99, Location: [1 2], Alive: True
Population: red, Agent: agent_0, Location: [0 1], Alive: True
Population: red, Agent: agent_1, Location: [0 1], Alive: True
Population: red, Agent: agent_2, Location: [0 1], Alive: True
Population: red, Agent: agent_3, Location: [0 1], Alive: True
Population: red, Agent: agent_4, Location: [0 1], Alive: True
Population: red, Agent: agent_5, Location: [0 1], Alive: True
Population: red, Agent: agent_6, Location: [0 1], Alive: True
Population: red, Agent: agent_7, Location: [0 1], Alive: True
Population: red, Agent: agent_8, Location: [0 1], Alive: True
Population: red, Agent: agent_9, Location: [0 1], Alive: True
Population: red, Agent: agent_10, Location: [0 1], Alive: True
Population: red, Agent: agent_11, Location: [0 1], Alive: True
Population: red, Agent: agent_12, Location: [0 1], Alive: True
Population: red, Agent: agent_13, Location: [0 1], Alive: True
Population: red, Agent: agent_14, Location: [0 1], Alive: True
Population: red, Agent: agent_15, Location: [0 1], Alive: True
Population: red, Agent: agent_16, Location: [0 1], Alive: True
Population: red, Agent: agent_17, Location: [0 1], Alive: True
Population: red, Agent: agent_18, Location: [0 1], Alive: True
Population: red, Agent: agent_19, Location: [0 1], Alive: True
Population: red, Agent: agent_20, Location: [0 1], Alive: True
Population: red, Agent: agent_21, Location: [0 1], Alive: True
Population: red, Agent: agent_22, Location: [0 1], Alive: True
Population: red, Agent: agent_23, Location: [0 1], Alive: True
Population: red, Agent: agent_24, Location: [0 1], Alive: True
Population: red, Agent: agent_25, Location: [0 1], Alive: True
Population: red, Agent: agent_26, Location: [0 1], Alive: True
Population: red, Agent: agent_27, Location: [0 1], Alive: True
Population: red, Agent: agent_28, Location: [0 1], Alive: True
Population: red, Agent: agent_29, Location: [0 1], Alive: True
Population: red, Agent: agent_30, Location: [0 1], Alive: True
Population: red, Agent: agent_31, Location: [0 1], Alive: True
Population: red, Agent: agent_32, Location: [0 1], Alive: True
Population: red, Agent: agent_33, Location: [0 1], Alive: True
Population: red, Agent: agent_34, Location: [0 1], Alive: True
Population: red, Agent: agent_35, Location: [0 1], Alive: True
Population: red, Agent: agent_36, Location: [0 1], Alive: True
Population: red, Agent: agent_37, Location: [0 1], Alive: True
Population: red, Agent: agent_38, Location: [0 1], Alive: True
Population: red, Agent: agent_39, Location: [0 1], Alive: True
Population: red, Agent: agent_40, Location: [0 1], Alive: True
Population: red, Agent: agent_41, Location: [0 1], Alive: True
Population: red, Agent: agent_42, Location: [0 1], Alive: True
Population: red, Agent: agent_43, Location: [0 1], Alive: True
Population: red, Agent: agent_44, Location: [0 1], Alive: True
Population: red, Agent: agent_45, Location: [0 1], Alive: True
Population: red, Agent: agent_46, Location: [0 1], Alive: True
Population: red, Agent: agent_47, Location: [0 1], Alive: True
Population: red, Agent: agent_48, Location: [0 1], Alive: True
Population: red, Agent: agent_49, Location: [0 1], Alive: True
Population: red, Agent: agent_50, Location: [0 1], Alive: True
Population: red, Agent: agent_51, Location: [0 1], Alive: True
Population: red, Agent: agent_52, Location: [0 1], Alive: True
Population: red, Agent: agent_53, Location: [0 1], Alive: True
Population: red, Agent: agent_54, Location: [0 1], Alive: True
Population: red, Agent: agent_55, Location: [0 1], Alive: True
Population: red, Agent: agent_56, Location: [0 1], Alive: True
Population: red, Agent: agent_57, Location: [0 1], Alive: True
Population: red, Agent: agent_58, Location: [0 1], Alive: True
Population: red, Agent: agent_59, Location: [0 1], Alive: True
Population: red, Agent: agent_60, Location: [0 1], Alive: True
Population: red, Agent: agent_61, Location: [0 1], Alive: True
Population: red, Agent: agent_62, Location: [0 1], Alive: True
Population: red, Agent: agent_63, Location: [0 1], Alive: True
Population: red, Agent: agent_64, Location: [0 1], Alive: True
Population: red, Agent: agent_65, Location: [0 1], Alive: True
Population: red, Agent: agent_66, Location: [0 1], Alive: True
Population: red, Agent: agent_67, Location: [0 1], Alive: True
Population: red, Agent: agent_68, Location: [0 1], Alive: True
Population: red, Agent: agent_69, Location: [0 1], Alive: True
Population: red, Agent: agent_70, Location: [0 1], Alive: True
Population: red, Agent: agent_71, Location: [0 1], Alive: True
Population: red, Agent: agent_72, Location: [0 1], Alive: True
Population: red, Agent: agent_73, Location: [0 1], Alive: True
Population: red, Agent: agent_74, Location: [0 1], Alive: True
Population: red, Agent: agent_75, Location: [0 1], Alive: True
Population: red, Agent: agent_76, Location: [0 1], Alive: True
Population: red, Agent: agent_77, Location: [0 1], Alive: True
Population: red, Agent: agent_78, Location: [0 1], Alive: True
Population: red, Agent: agent_79, Location: [0 1], Alive: True
Population: red, Agent: agent_80, Location: [0 1], Alive: True
Population: red, Agent: agent_81, Location: [0 1], Alive: True
Population: red, Agent: agent_82, Location: [0 1], Alive: True
Population: red, Agent: agent_83, Location: [0 1], Alive: True
Population: red, Agent: agent_84, Location: [0 1], Alive: True
Population: red, Agent: agent_85, Location: [0 1], Alive: True
Population: red, Agent: agent_86, Location: [0 1], Alive: True
Population: red, Agent: agent_87, Location: [0 1], Alive: True
Population: red, Agent: agent_88, Location: [0 1], Alive: True
Population: red, Agent: agent_89, Location: [0 1], Alive: True
Population: red, Agent: agent_90, Location: [0 1], Alive: True
Population: red, Agent: agent_91, Location: [0 1], Alive: True
Population: red, Agent: agent_92, Location: [0 1], Alive: True
Population: red, Agent: agent_93, Location: [0 1], Alive: True
Population: red, Agent: agent_94, Location: [0 1], Alive: True
Population: red, Agent: agent_95, Location: [0 1], Alive: True
Population: red, Agent: agent_96, Location: [0 1], Alive: True
Population: red, Agent: agent_97, Location: [0 1], Alive: True
Population: red, Agent: agent_98, Location: [0 1], Alive: True
Population: red, Agent: agent_99, Location: [0 1], Alive: True
