Population: blue, Agent: agent_0, Location: [2 8], Alive: True
Population: blue, Agent: agent_64, Location: [1 7], Alive: True
Population: blue, Agent: agent_65, Location: [1 8], Alive: True
Population: blue, Agent: agent_66, Location: [7 5], Alive: True
Population: blue, Agent: agent_67, Location: [4 0], Alive: True
Population: blue, Agent: agent_68, Location: [0 8], Alive: True
Population: blue, Agent: agent_69, Location: [2 7], Alive: True
Population: blue, Agent: agent_70, Location: [2 1], Alive: True
Population: blue, Agent: agent_71, Location: [8 2], Alive: True
Population: blue, Agent: agent_72, Location: [4 1], Alive: True
Population: blue, Agent: agent_73, Location: [1 2], Alive: True
Population: blue, Agent: agent_74, Location: [5 8], Alive: True
Population: blue, Agent: agent_75, Location: [0 0], Alive: True
Population: blue, Agent: agent_76, Location: [1 2], Alive: True
Population: blue, Agent: agent_77, Location: [7 0], Alive: True
Population: blue, Agent: agent_78, Location: [5 1], Alive: True
Population: blue, Agent: agent_79, Location: [7 7], Alive: True
Population: blue, Agent: agent_80, Location: [1 7], Alive: True
Population: blue, Agent: agent_81, Location: [8 6], Alive: True
Population: blue, Agent: agent_82, Location: [8 6], Alive: True
Population: blue, Agent: agent_83, Location: [7 5], Alive: True
Population: blue, Agent: agent_84, Location: [0 6], Alive: True
Population: blue, Agent: agent_85, Location: [4 0], Alive: True
Population: blue, Agent: agent_86, Location: [3 0], Alive: True
Population: blue, Agent: agent_87, Location: [7 5], Alive: True
Population: blue, Agent: agent_88, Location: [8 3], Alive: True
Population: blue, Agent: agent_89, Location: [7 7], Alive: True
Population: blue, Agent: agent_90, Location: [2 1], Alive: True
Population: blue, Agent: agent_91, Location: [2 1], Alive: True
Population: blue, Agent: agent_92, Location: [0 2], Alive: True
Population: blue, Agent: agent_93, Location: [7 5], Alive: True
Population: blue, Agent: agent_94, Location: [6 8], Alive: True
Population: blue, Agent: agent_95, Location: [8 3], Alive: True
Population: blue, Agent: agent_96, Location: [4 7], Alive: True
Population: blue, Agent: agent_97, Location: [1 5], Alive: True
Population: blue, Agent: agent_98, Location: [1 0], Alive: True
Population: blue, Agent: agent_99, Location: [5 0], Alive: True
Population: blue, Agent: agent_100, Location: [7 5], Alive: True
Population: blue, Agent: agent_101, Location: [8 1], Alive: True
Population: blue, Agent: agent_102, Location: [0 6], Alive: True
Population: blue, Agent: agent_103, Location: [6 7], Alive: True
Population: blue, Agent: agent_104, Location: [7 5], Alive: True
Population: blue, Agent: agent_105, Location: [3 0], Alive: True
Population: blue, Agent: agent_106, Location: [7 4], Alive: True
Population: blue, Agent: agent_107, Location: [7 2], Alive: True
Population: blue, Agent: agent_108, Location: [4 1], Alive: True
Population: blue, Agent: agent_109, Location: [2 0], Alive: True
Population: blue, Agent: agent_110, Location: [0 0], Alive: True
Population: blue, Agent: agent_111, Location: [6 7], Alive: True
Population: blue, Agent: agent_112, Location: [4 1], Alive: True
Population: blue, Agent: agent_113, Location: [0 3], Alive: True
Population: blue, Agent: agent_114, Location: [3 7], Alive: True
Population: blue, Agent: agent_115, Location: [0 2], Alive: True
Population: blue, Agent: agent_116, Location: [0 3], Alive: True
Population: blue, Agent: agent_117, Location: [6 7], Alive: True
Population: blue, Agent: agent_118, Location: [7 2], Alive: True
Population: blue, Agent: agent_119, Location: [0 4], Alive: True
Population: blue, Agent: agent_120, Location: [8 0], Alive: True
Population: blue, Agent: agent_121, Location: [6 8], Alive: True
Population: blue, Agent: agent_122, Location: [2 8], Alive: True
Population: blue, Agent: agent_123, Location: [8 1], Alive: True
Population: blue, Agent: agent_124, Location: [5 1], Alive: True
Population: blue, Agent: agent_125, Location: [1 2], Alive: True
Population: blue, Agent: agent_126, Location: [8 5], Alive: True
Population: blue, Agent: agent_127, Location: [4 8], Alive: True
Population: blue, Agent: agent_128, Location: [2 1], Alive: True
Population: blue, Agent: agent_129, Location: [0 8], Alive: True
Population: blue, Agent: agent_130, Location: [8 0], Alive: True
Population: blue, Agent: agent_131, Location: [3 8], Alive: True
Population: blue, Agent: agent_132, Location: [8 5], Alive: True
Population: blue, Agent: agent_133, Location: [0 3], Alive: True
Population: blue, Agent: agent_134, Location: [1 2], Alive: True
Population: blue, Agent: agent_135, Location: [6 7], Alive: True
Population: blue, Agent: agent_136, Location: [7 8], Alive: True
Population: blue, Agent: agent_137, Location: [2 7], Alive: True
Population: blue, Agent: agent_138, Location: [1 0], Alive: True
Population: blue, Agent: agent_139, Location: [3 8], Alive: True
Population: blue, Agent: agent_140, Location: [7 2], Alive: True
Population: blue, Agent: agent_141, Location: [0 4], Alive: True
Population: blue, Agent: agent_142, Location: [0 6], Alive: True
Population: blue, Agent: agent_143, Location: [2 6], Alive: True
Population: blue, Agent: agent_144, Location: [4 8], Alive: True
Population: blue, Agent: agent_145, Location: [5 0], Alive: True
Population: blue, Agent: agent_146, Location: [1 0], Alive: True
Population: blue, Agent: agent_147, Location: [5 0], Alive: True
Population: blue, Agent: agent_148, Location: [0 4], Alive: True
Population: blue, Agent: agent_149, Location: [3 0], Alive: True
Population: blue, Agent: agent_150, Location: [2 2], Alive: True
Population: blue, Agent: agent_151, Location: [8 1], Alive: True
Population: blue, Agent: agent_152, Location: [0 1], Alive: True
Population: blue, Agent: agent_153, Location: [0 1], Alive: True
Population: blue, Agent: agent_154, Location: [1 7], Alive: True
Population: blue, Agent: agent_155, Location: [7 8], Alive: True
Population: blue, Agent: agent_156, Location: [0 2], Alive: True
Population: blue, Agent: agent_157, Location: [4 1], Alive: True
Population: blue, Agent: agent_158, Location: [0 4], Alive: True
Population: blue, Agent: agent_159, Location: [1 0], Alive: True
Population: blue, Agent: agent_160, Location: [3 7], Alive: True
Population: blue, Agent: agent_161, Location: [7 7], Alive: True
Population: blue, Agent: agent_162, Location: [7 0], Alive: True
Population: blue, Agent: agent_163, Location: [2 8], Alive: True
Population: blue, Agent: agent_164, Location: [8 1], Alive: True
Population: blue, Agent: agent_165, Location: [6 8], Alive: True
Population: blue, Agent: agent_166, Location: [0 6], Alive: True
Population: blue, Agent: agent_167, Location: [0 2], Alive: True
Population: blue, Agent: agent_168, Location: [8 7], Alive: True
Population: blue, Agent: agent_169, Location: [3 0], Alive: True
Population: blue, Agent: agent_170, Location: [0 8], Alive: True
Population: blue, Agent: agent_171, Location: [5 7], Alive: True
Population: blue, Agent: agent_172, Location: [8 3], Alive: True
Population: blue, Agent: agent_173, Location: [8 2], Alive: True
Population: blue, Agent: agent_174, Location: [6 7], Alive: True
Population: blue, Agent: agent_175, Location: [3 8], Alive: True
Population: blue, Agent: agent_176, Location: [4 1], Alive: True
Population: blue, Agent: agent_177, Location: [3 7], Alive: True
Population: blue, Agent: agent_178, Location: [8 3], Alive: True
Population: blue, Agent: agent_179, Location: [8 5], Alive: True
Population: blue, Agent: agent_180, Location: [3 8], Alive: True
Population: blue, Agent: agent_181, Location: [4 1], Alive: True
Population: blue, Agent: agent_182, Location: [4 1], Alive: True
Population: blue, Agent: agent_183, Location: [7 0], Alive: True
Population: blue, Agent: agent_184, Location: [3 8], Alive: True
Population: blue, Agent: agent_185, Location: [1 2], Alive: True
Population: blue, Agent: agent_186, Location: [5 0], Alive: True
Population: blue, Agent: agent_187, Location: [6 8], Alive: True
Population: blue, Agent: agent_188, Location: [2 1], Alive: True
Population: blue, Agent: agent_189, Location: [3 0], Alive: True
Population: blue, Agent: agent_190, Location: [7 1], Alive: True
Population: blue, Agent: agent_191, Location: [7 4], Alive: True
Population: blue, Agent: agent_192, Location: [5 7], Alive: True
Population: blue, Agent: agent_193, Location: [7 5], Alive: True
Population: blue, Agent: agent_194, Location: [5 1], Alive: True
Population: blue, Agent: agent_195, Location: [7 1], Alive: True
Population: blue, Agent: agent_196, Location: [0 4], Alive: True
Population: blue, Agent: agent_197, Location: [1 2], Alive: True
Population: blue, Agent: agent_198, Location: [2 1], Alive: True
Population: blue, Agent: agent_199, Location: [7 7], Alive: True
Population: blue, Agent: agent_200, Location: [2 6], Alive: True
Population: blue, Agent: agent_201, Location: [8 0], Alive: True
Population: blue, Agent: agent_202, Location: [5 1], Alive: True
Population: blue, Agent: agent_203, Location: [8 6], Alive: True
Population: blue, Agent: agent_204, Location: [7 8], Alive: True
Population: blue, Agent: agent_205, Location: [1 7], Alive: True
Population: blue, Agent: agent_206, Location: [1 5], Alive: True
Population: blue, Agent: agent_207, Location: [8 3], Alive: True
Population: blue, Agent: agent_208, Location: [8 1], Alive: True
Population: blue, Agent: agent_209, Location: [0 2], Alive: True
Population: blue, Agent: agent_210, Location: [4 7], Alive: True
Population: blue, Agent: agent_211, Location: [8 0], Alive: True
Population: blue, Agent: agent_212, Location: [8 0], Alive: True
Population: blue, Agent: agent_213, Location: [7 7], Alive: True
Population: blue, Agent: agent_214, Location: [2 1], Alive: True
Population: blue, Agent: agent_215, Location: [0 2], Alive: True
Population: blue, Agent: agent_216, Location: [8 0], Alive: True
Population: blue, Agent: agent_217, Location: [8 1], Alive: True
Population: blue, Agent: agent_218, Location: [0 8], Alive: True
Population: blue, Agent: agent_219, Location: [7 7], Alive: True
Population: blue, Agent: agent_220, Location: [4 1], Alive: True
Population: blue, Agent: agent_221, Location: [8 2], Alive: True
Population: blue, Agent: agent_222, Location: [6 7], Alive: True
Population: blue, Agent: agent_223, Location: [6 0], Alive: True
Population: blue, Agent: agent_224, Location: [3 7], Alive: True
Population: blue, Agent: agent_225, Location: [7 7], Alive: True
Population: blue, Agent: agent_226, Location: [2 7], Alive: True
Population: blue, Agent: agent_227, Location: [2 8], Alive: True
Population: blue, Agent: agent_228, Location: [4 1], Alive: True
Population: blue, Agent: agent_229, Location: [8 7], Alive: True
Population: blue, Agent: agent_230, Location: [4 1], Alive: True
Population: blue, Agent: agent_231, Location: [1 1], Alive: True
Population: blue, Agent: agent_232, Location: [6 7], Alive: True
Population: blue, Agent: agent_233, Location: [8 1], Alive: True
Population: blue, Agent: agent_234, Location: [6 7], Alive: True
Population: blue, Agent: agent_235, Location: [5 7], Alive: True
Population: blue, Agent: agent_236, Location: [1 7], Alive: True
Population: blue, Agent: agent_237, Location: [2 1], Alive: True
Population: blue, Agent: agent_238, Location: [7 7], Alive: True
Population: blue, Agent: agent_239, Location: [0 1], Alive: True
Population: blue, Agent: agent_240, Location: [6 7], Alive: True
Population: blue, Agent: agent_241, Location: [1 7], Alive: True
Population: blue, Agent: agent_242, Location: [0 6], Alive: True
Population: blue, Agent: agent_243, Location: [5 0], Alive: True
Population: blue, Agent: agent_244, Location: [8 3], Alive: True
Population: blue, Agent: agent_245, Location: [1 3], Alive: True
Population: blue, Agent: agent_246, Location: [1 7], Alive: True
Population: blue, Agent: agent_247, Location: [5 7], Alive: True
Population: blue, Agent: agent_248, Location: [2 1], Alive: True
Population: blue, Agent: agent_249, Location: [4 7], Alive: True
Population: blue, Agent: agent_250, Location: [7 2], Alive: True
Population: blue, Agent: agent_251, Location: [7 1], Alive: True
Population: blue, Agent: agent_252, Location: [8 0], Alive: True
Population: blue, Agent: agent_253, Location: [8 2], Alive: True
Population: blue, Agent: agent_254, Location: [0 3], Alive: True
Population: blue, Agent: agent_255, Location: [0 0], Alive: True
Population: blue, Agent: agent_256, Location: [5 7], Alive: True
Population: blue, Agent: agent_257, Location: [5 7], Alive: True
Population: blue, Agent: agent_258, Location: [1 7], Alive: True
Population: blue, Agent: agent_259, Location: [0 5], Alive: True
Population: blue, Agent: agent_260, Location: [4 1], Alive: True
Population: blue, Agent: agent_261, Location: [2 1], Alive: True
Population: blue, Agent: agent_262, Location: [8 7], Alive: True
Population: blue, Agent: agent_263, Location: [0 8], Alive: True
Population: blue, Agent: agent_264, Location: [0 1], Alive: True
Population: blue, Agent: agent_265, Location: [7 4], Alive: True
Population: blue, Agent: agent_266, Location: [1 3], Alive: True
Population: blue, Agent: agent_267, Location: [0 2], Alive: True
Population: blue, Agent: agent_268, Location: [7 1], Alive: True
Population: blue, Agent: agent_269, Location: [4 1], Alive: True
Population: blue, Agent: agent_270, Location: [7 5], Alive: True
Population: blue, Agent: agent_271, Location: [3 7], Alive: True
Population: blue, Agent: agent_272, Location: [1 0], Alive: True
Population: blue, Agent: agent_273, Location: [5 7], Alive: True
Population: blue, Agent: agent_274, Location: [1 2], Alive: True
Population: blue, Agent: agent_275, Location: [8 5], Alive: True
Population: blue, Agent: agent_276, Location: [1 8], Alive: True
Population: blue, Agent: agent_277, Location: [7 1], Alive: True
Population: blue, Agent: agent_278, Location: [8 3], Alive: True
Population: blue, Agent: agent_279, Location: [0 8], Alive: True
Population: blue, Agent: agent_280, Location: [8 7], Alive: True
Population: blue, Agent: agent_281, Location: [6 8], Alive: True
Population: blue, Agent: agent_282, Location: [7 8], Alive: True
Population: blue, Agent: agent_283, Location: [3 7], Alive: True
Population: blue, Agent: agent_284, Location: [3 0], Alive: True
Population: blue, Agent: agent_285, Location: [5 7], Alive: True
Population: blue, Agent: agent_286, Location: [7 7], Alive: True
Population: blue, Agent: agent_287, Location: [3 8], Alive: True
Population: blue, Agent: agent_288, Location: [4 8], Alive: True
Population: blue, Agent: agent_289, Location: [3 8], Alive: True
Population: blue, Agent: agent_290, Location: [3 8], Alive: True
Population: blue, Agent: agent_291, Location: [7 1], Alive: True
Population: blue, Agent: agent_292, Location: [3 8], Alive: True
Population: blue, Agent: agent_293, Location: [0 0], Alive: True
Population: blue, Agent: agent_294, Location: [1 0], Alive: True
Population: blue, Agent: agent_295, Location: [2 2], Alive: True
Population: blue, Agent: agent_296, Location: [8 7], Alive: True
Population: blue, Agent: agent_297, Location: [7 4], Alive: True
Population: blue, Agent: agent_298, Location: [0 0], Alive: True
Population: blue, Agent: agent_299, Location: [7 7], Alive: True
Population: blue, Agent: agent_300, Location: [0 8], Alive: True
Population: blue, Agent: agent_301, Location: [0 8], Alive: True
Population: blue, Agent: agent_302, Location: [2 8], Alive: True
Population: blue, Agent: agent_303, Location: [8 0], Alive: True
Population: blue, Agent: agent_304, Location: [7 2], Alive: True
Population: blue, Agent: agent_305, Location: [6 7], Alive: True
Population: blue, Agent: agent_306, Location: [4 8], Alive: True
Population: blue, Agent: agent_307, Location: [4 1], Alive: True
Population: blue, Agent: agent_308, Location: [1 3], Alive: True
Population: blue, Agent: agent_309, Location: [8 1], Alive: True
Population: blue, Agent: agent_310, Location: [3 8], Alive: True
Population: blue, Agent: agent_311, Location: [6 2], Alive: True
Population: blue, Agent: agent_312, Location: [7 3], Alive: True
Population: blue, Agent: agent_313, Location: [7 1], Alive: True
Population: blue, Agent: agent_314, Location: [4 8], Alive: True
Population: blue, Agent: agent_315, Location: [7 5], Alive: True
Population: blue, Agent: agent_316, Location: [0 5], Alive: True
Population: blue, Agent: agent_317, Location: [2 6], Alive: True
Population: blue, Agent: agent_318, Location: [4 1], Alive: True
Population: blue, Agent: agent_319, Location: [8 8], Alive: True
Population: blue, Agent: agent_320, Location: [3 7], Alive: True
Population: blue, Agent: agent_321, Location: [5 0], Alive: True
Population: blue, Agent: agent_322, Location: [1 7], Alive: True
Population: blue, Agent: agent_323, Location: [4 8], Alive: True
Population: blue, Agent: agent_324, Location: [2 2], Alive: True
Population: blue, Agent: agent_325, Location: [2 8], Alive: True
Population: blue, Agent: agent_326, Location: [3 0], Alive: True
Population: blue, Agent: agent_327, Location: [7 4], Alive: True
Population: blue, Agent: agent_328, Location: [4 1], Alive: True
Population: blue, Agent: agent_329, Location: [1 7], Alive: True
Population: blue, Agent: agent_330, Location: [0 8], Alive: True
Population: blue, Agent: agent_331, Location: [8 5], Alive: True
Population: blue, Agent: agent_332, Location: [7 0], Alive: True
Population: blue, Agent: agent_333, Location: [2 8], Alive: True
Population: blue, Agent: agent_334, Location: [6 7], Alive: True
Population: blue, Agent: agent_335, Location: [8 7], Alive: True
Population: blue, Agent: agent_336, Location: [7 7], Alive: True
Population: blue, Agent: agent_337, Location: [0 2], Alive: True
Population: blue, Agent: agent_338, Location: [5 0], Alive: True
Population: blue, Agent: agent_339, Location: [5 7], Alive: True
Population: blue, Agent: agent_340, Location: [4 8], Alive: True
Population: blue, Agent: agent_341, Location: [8 0], Alive: True
Population: blue, Agent: agent_342, Location: [0 8], Alive: True
Population: blue, Agent: agent_343, Location: [8 0], Alive: True
Population: blue, Agent: agent_344, Location: [1 5], Alive: True
Population: blue, Agent: agent_345, Location: [7 8], Alive: True
Population: blue, Agent: agent_346, Location: [8 3], Alive: True
Population: blue, Agent: agent_347, Location: [2 8], Alive: True
Population: blue, Agent: agent_348, Location: [6 7], Alive: True
Population: blue, Agent: agent_349, Location: [1 6], Alive: True
Population: blue, Agent: agent_350, Location: [8 8], Alive: True
Population: blue, Agent: agent_351, Location: [8 8], Alive: True
Population: blue, Agent: agent_352, Location: [7 7], Alive: True
Population: blue, Agent: agent_353, Location: [3 8], Alive: True
Population: blue, Agent: agent_354, Location: [8 1], Alive: True
Population: blue, Agent: agent_355, Location: [8 3], Alive: True
Population: blue, Agent: agent_356, Location: [1 2], Alive: True
Population: blue, Agent: agent_357, Location: [7 1], Alive: True
Population: blue, Agent: agent_358, Location: [0 5], Alive: True
Population: blue, Agent: agent_359, Location: [0 1], Alive: True
Population: blue, Agent: agent_360, Location: [5 0], Alive: True
Population: blue, Agent: agent_361, Location: [6 8], Alive: True
Population: blue, Agent: agent_362, Location: [0 8], Alive: True
Population: blue, Agent: agent_363, Location: [1 8], Alive: True
Population: blue, Agent: agent_364, Location: [7 2], Alive: True
Population: blue, Agent: agent_365, Location: [2 7], Alive: True
Population: blue, Agent: agent_366, Location: [6 1], Alive: True
Population: blue, Agent: agent_367, Location: [2 1], Alive: True
Population: blue, Agent: agent_368, Location: [1 7], Alive: True
Population: blue, Agent: agent_369, Location: [6 2], Alive: True
Population: blue, Agent: agent_370, Location: [7 7], Alive: True
Population: blue, Agent: agent_371, Location: [8 6], Alive: True
Population: blue, Agent: agent_372, Location: [1 0], Alive: True
Population: blue, Agent: agent_373, Location: [6 8], Alive: True
Population: blue, Agent: agent_374, Location: [7 4], Alive: True
Population: blue, Agent: agent_375, Location: [0 4], Alive: True
Population: blue, Agent: agent_376, Location: [3 0], Alive: True
Population: blue, Agent: agent_377, Location: [0 3], Alive: True
Population: blue, Agent: agent_378, Location: [8 0], Alive: True
Population: blue, Agent: agent_379, Location: [7 1], Alive: True
Population: blue, Agent: agent_380, Location: [7 8], Alive: True
Population: blue, Agent: agent_381, Location: [7 1], Alive: True
Population: blue, Agent: agent_382, Location: [6 6], Alive: True
Population: blue, Agent: agent_383, Location: [7 0], Alive: True
Population: blue, Agent: agent_384, Location: [6 6], Alive: True
Population: blue, Agent: agent_385, Location: [2 8], Alive: True
Population: blue, Agent: agent_386, Location: [8 3], Alive: True
Population: blue, Agent: agent_387, Location: [7 7], Alive: True
Population: blue, Agent: agent_388, Location: [7 7], Alive: True
Population: blue, Agent: agent_389, Location: [8 0], Alive: True
Population: blue, Agent: agent_390, Location: [4 1], Alive: True
Population: blue, Agent: agent_391, Location: [0 8], Alive: True
Population: blue, Agent: agent_392, Location: [8 7], Alive: True
Population: blue, Agent: agent_393, Location: [0 0], Alive: True
Population: blue, Agent: agent_394, Location: [7 1], Alive: True
Population: blue, Agent: agent_395, Location: [1 0], Alive: True
Population: blue, Agent: agent_396, Location: [5 0], Alive: True
Population: blue, Agent: agent_397, Location: [2 6], Alive: True
Population: blue, Agent: agent_398, Location: [2 2], Alive: True
Population: blue, Agent: agent_399, Location: [8 6], Alive: True
Population: blue, Agent: agent_400, Location: [0 2], Alive: True
Population: blue, Agent: agent_401, Location: [1 7], Alive: True
Population: blue, Agent: agent_402, Location: [1 7], Alive: True
Population: blue, Agent: agent_403, Location: [3 8], Alive: True
Population: blue, Agent: agent_404, Location: [1 2], Alive: True
Population: blue, Agent: agent_405, Location: [8 7], Alive: True
Population: blue, Agent: agent_406, Location: [0 8], Alive: True
Population: blue, Agent: agent_407, Location: [2 2], Alive: True
Population: blue, Agent: agent_408, Location: [1 6], Alive: True
Population: blue, Agent: agent_409, Location: [7 8], Alive: True
Population: blue, Agent: agent_410, Location: [8 3], Alive: True
Population: blue, Agent: agent_411, Location: [0 0], Alive: True
Population: blue, Agent: agent_412, Location: [8 6], Alive: True
Population: blue, Agent: agent_413, Location: [8 5], Alive: True
Population: blue, Agent: agent_414, Location: [0 6], Alive: True
Population: blue, Agent: agent_415, Location: [2 8], Alive: True
Population: blue, Agent: agent_416, Location: [4 8], Alive: True
Population: blue, Agent: agent_417, Location: [7 8], Alive: True
Population: blue, Agent: agent_418, Location: [8 6], Alive: True
Population: blue, Agent: agent_419, Location: [1 0], Alive: True
Population: blue, Agent: agent_420, Location: [6 7], Alive: True
Population: blue, Agent: agent_421, Location: [7 1], Alive: True
Population: blue, Agent: agent_422, Location: [1 4], Alive: True
Population: blue, Agent: agent_423, Location: [8 3], Alive: True
Population: blue, Agent: agent_424, Location: [7 5], Alive: True
Population: blue, Agent: agent_425, Location: [8 0], Alive: True
Population: blue, Agent: agent_426, Location: [0 3], Alive: True
Population: blue, Agent: agent_427, Location: [8 0], Alive: True
Population: blue, Agent: agent_428, Location: [8 3], Alive: True
Population: blue, Agent: agent_429, Location: [2 1], Alive: True
Population: blue, Agent: agent_430, Location: [4 7], Alive: True
Population: blue, Agent: agent_431, Location: [2 8], Alive: True
Population: blue, Agent: agent_432, Location: [7 8], Alive: True
Population: blue, Agent: agent_433, Location: [2 2], Alive: True
Population: blue, Agent: agent_434, Location: [6 1], Alive: True
Population: blue, Agent: agent_435, Location: [1 7], Alive: True
Population: blue, Agent: agent_436, Location: [7 8], Alive: True
Population: blue, Agent: agent_437, Location: [4 1], Alive: True
Population: blue, Agent: agent_438, Location: [0 6], Alive: True
Population: blue, Agent: agent_439, Location: [7 8], Alive: True
Population: blue, Agent: agent_440, Location: [1 1], Alive: True
Population: blue, Agent: agent_441, Location: [3 0], Alive: True
Population: blue, Agent: agent_442, Location: [7 5], Alive: True
Population: blue, Agent: agent_443, Location: [7 8], Alive: True
Population: blue, Agent: agent_444, Location: [8 3], Alive: True
Population: blue, Agent: agent_445, Location: [2 7], Alive: True
Population: blue, Agent: agent_446, Location: [7 7], Alive: True
Population: blue, Agent: agent_447, Location: [2 1], Alive: True
Population: blue, Agent: agent_448, Location: [1 2], Alive: True
Population: blue, Agent: agent_449, Location: [7 8], Alive: True
Population: blue, Agent: agent_450, Location: [7 5], Alive: True
Population: blue, Agent: agent_451, Location: [8 1], Alive: True
Population: blue, Agent: agent_452, Location: [7 0], Alive: True
Population: blue, Agent: agent_453, Location: [8 0], Alive: True
Population: blue, Agent: agent_454, Location: [0 2], Alive: True
Population: blue, Agent: agent_455, Location: [8 8], Alive: True
Population: blue, Agent: agent_456, Location: [0 4], Alive: True
Population: blue, Agent: agent_457, Location: [0 4], Alive: True
Population: blue, Agent: agent_458, Location: [2 2], Alive: True
Population: blue, Agent: agent_459, Location: [0 6], Alive: True
Population: blue, Agent: agent_460, Location: [0 3], Alive: True
Population: blue, Agent: agent_461, Location: [1 8], Alive: True
Population: blue, Agent: agent_462, Location: [5 8], Alive: True
Population: blue, Agent: agent_463, Location: [0 8], Alive: True
Population: blue, Agent: agent_464, Location: [4 7], Alive: True
Population: blue, Agent: agent_465, Location: [7 7], Alive: True
Population: blue, Agent: agent_466, Location: [6 7], Alive: True
Population: blue, Agent: agent_467, Location: [0 8], Alive: True
Population: blue, Agent: agent_468, Location: [7 7], Alive: True
Population: blue, Agent: agent_469, Location: [7 6], Alive: True
Population: blue, Agent: agent_470, Location: [1 7], Alive: True
Population: blue, Agent: agent_471, Location: [8 3], Alive: True
Population: blue, Agent: agent_472, Location: [2 8], Alive: True
Population: blue, Agent: agent_473, Location: [2 7], Alive: True
Population: blue, Agent: agent_474, Location: [3 0], Alive: True
Population: blue, Agent: agent_475, Location: [6 1], Alive: True
Population: blue, Agent: agent_476, Location: [6 7], Alive: True
Population: blue, Agent: agent_477, Location: [0 8], Alive: True
Population: blue, Agent: agent_478, Location: [7 4], Alive: True
Population: blue, Agent: agent_479, Location: [2 7], Alive: True
Population: blue, Agent: agent_480, Location: [1 2], Alive: True
