Population: blue, Agent: agent_0, Location: [5 8], Alive: True
Population: blue, Agent: agent_142, Location: [7 5], Alive: True
Population: blue, Agent: agent_143, Location: [1 5], Alive: True
Population: blue, Agent: agent_144, Location: [5 0], Alive: True
Population: blue, Agent: agent_145, Location: [7 1], Alive: True
Population: blue, Agent: agent_146, Location: [7 5], Alive: True
Population: blue, Agent: agent_147, Location: [7 6], Alive: True
Population: blue, Agent: agent_148, Location: [1 5], Alive: True
Population: blue, Agent: agent_149, Location: [0 5], Alive: True
Population: blue, Agent: agent_150, Location: [8 3], Alive: True
Population: blue, Agent: agent_151, Location: [8 3], Alive: True
Population: blue, Agent: agent_152, Location: [5 0], Alive: True
Population: blue, Agent: agent_153, Location: [1 5], Alive: True
Population: blue, Agent: agent_154, Location: [8 6], Alive: True
Population: blue, Agent: agent_155, Location: [0 1], Alive: True
Population: blue, Agent: agent_156, Location: [2 0], Alive: True
Population: blue, Agent: agent_157, Location: [8 1], Alive: True
Population: blue, Agent: agent_158, Location: [8 8], Alive: True
Population: blue, Agent: agent_159, Location: [1 4], Alive: True
Population: blue, Agent: agent_160, Location: [5 0], Alive: True
Population: blue, Agent: agent_161, Location: [6 0], Alive: True
Population: blue, Agent: agent_162, Location: [0 1], Alive: True
Population: blue, Agent: agent_163, Location: [7 2], Alive: True
Population: blue, Agent: agent_164, Location: [6 0], Alive: True
Population: blue, Agent: agent_165, Location: [6 7], Alive: True
Population: blue, Agent: agent_166, Location: [8 3], Alive: True
Population: blue, Agent: agent_167, Location: [6 8], Alive: True
Population: blue, Agent: agent_168, Location: [7 2], Alive: True
Population: blue, Agent: agent_169, Location: [7 5], Alive: True
Population: blue, Agent: agent_170, Location: [0 8], Alive: True
Population: blue, Agent: agent_171, Location: [2 7], Alive: True
Population: blue, Agent: agent_172, Location: [7 1], Alive: True
Population: blue, Agent: agent_173, Location: [0 1], Alive: True
Population: blue, Agent: agent_174, Location: [4 8], Alive: True
Population: blue, Agent: agent_175, Location: [5 0], Alive: True
Population: blue, Agent: agent_176, Location: [7 8], Alive: True
Population: blue, Agent: agent_177, Location: [1 3], Alive: True
Population: blue, Agent: agent_178, Location: [0 5], Alive: True
Population: blue, Agent: agent_179, Location: [6 7], Alive: True
Population: blue, Agent: agent_180, Location: [8 3], Alive: True
Population: blue, Agent: agent_181, Location: [0 1], Alive: True
Population: blue, Agent: agent_182, Location: [6 8], Alive: True
Population: blue, Agent: agent_183, Location: [0 8], Alive: True
Population: blue, Agent: agent_184, Location: [7 1], Alive: True
Population: blue, Agent: agent_185, Location: [8 3], Alive: True
Population: blue, Agent: agent_186, Location: [2 1], Alive: True
Population: blue, Agent: agent_187, Location: [0 2], Alive: True
Population: blue, Agent: agent_188, Location: [1 3], Alive: True
Population: blue, Agent: agent_189, Location: [2 1], Alive: True
Population: blue, Agent: agent_190, Location: [6 1], Alive: True
Population: blue, Agent: agent_191, Location: [3 8], Alive: True
Population: blue, Agent: agent_192, Location: [0 2], Alive: True
Population: blue, Agent: agent_193, Location: [2 2], Alive: True
Population: blue, Agent: agent_194, Location: [4 8], Alive: True
Population: blue, Agent: agent_195, Location: [6 7], Alive: True
Population: blue, Agent: agent_196, Location: [7 2], Alive: True
Population: blue, Agent: agent_197, Location: [7 3], Alive: True
Population: blue, Agent: agent_198, Location: [0 5], Alive: True
Population: blue, Agent: agent_199, Location: [2 2], Alive: True
Population: blue, Agent: agent_200, Location: [2 1], Alive: True
Population: blue, Agent: agent_201, Location: [0 2], Alive: True
Population: blue, Agent: agent_202, Location: [5 0], Alive: True
Population: blue, Agent: agent_203, Location: [1 5], Alive: True
Population: blue, Agent: agent_204, Location: [6 7], Alive: True
Population: blue, Agent: agent_205, Location: [5 8], Alive: True
Population: blue, Agent: agent_206, Location: [3 0], Alive: True
Population: blue, Agent: agent_207, Location: [5 8], Alive: True
Population: blue, Agent: agent_208, Location: [0 1], Alive: True
Population: blue, Agent: agent_209, Location: [8 0], Alive: True
Population: blue, Agent: agent_210, Location: [8 7], Alive: True
Population: blue, Agent: agent_211, Location: [8 8], Alive: True
Population: blue, Agent: agent_212, Location: [0 8], Alive: True
Population: blue, Agent: agent_213, Location: [8 2], Alive: True
Population: blue, Agent: agent_214, Location: [7 1], Alive: True
Population: blue, Agent: agent_215, Location: [1 5], Alive: True
Population: blue, Agent: agent_216, Location: [0 2], Alive: True
Population: blue, Agent: agent_217, Location: [8 2], Alive: True
Population: blue, Agent: agent_218, Location: [6 7], Alive: True
Population: blue, Agent: agent_219, Location: [4 1], Alive: True
Population: blue, Agent: agent_220, Location: [4 8], Alive: True
Population: blue, Agent: agent_221, Location: [3 7], Alive: True
Population: blue, Agent: agent_222, Location: [5 0], Alive: True
Population: blue, Agent: agent_223, Location: [0 1], Alive: True
Population: blue, Agent: agent_224, Location: [2 6], Alive: True
Population: blue, Agent: agent_225, Location: [3 8], Alive: True
Population: blue, Agent: agent_226, Location: [5 8], Alive: True
Population: blue, Agent: agent_227, Location: [7 5], Alive: True
Population: blue, Agent: agent_228, Location: [1 2], Alive: True
Population: blue, Agent: agent_229, Location: [7 2], Alive: True
Population: blue, Agent: agent_230, Location: [7 8], Alive: True
Population: blue, Agent: agent_231, Location: [5 0], Alive: True
Population: blue, Agent: agent_232, Location: [0 1], Alive: True
Population: blue, Agent: agent_233, Location: [3 0], Alive: True
Population: blue, Agent: agent_234, Location: [2 0], Alive: True
Population: blue, Agent: agent_235, Location: [6 7], Alive: True
Population: blue, Agent: agent_236, Location: [5 0], Alive: True
Population: blue, Agent: agent_237, Location: [6 0], Alive: True
Population: blue, Agent: agent_238, Location: [1 8], Alive: True
Population: blue, Agent: agent_239, Location: [2 0], Alive: True
Population: blue, Agent: agent_240, Location: [6 8], Alive: True
Population: blue, Agent: agent_241, Location: [1 3], Alive: True
Population: blue, Agent: agent_242, Location: [0 8], Alive: True
Population: blue, Agent: agent_243, Location: [7 3], Alive: True
Population: blue, Agent: agent_244, Location: [1 1], Alive: True
Population: blue, Agent: agent_245, Location: [3 0], Alive: True
Population: blue, Agent: agent_246, Location: [1 8], Alive: True
Population: blue, Agent: agent_247, Location: [0 8], Alive: True
Population: blue, Agent: agent_248, Location: [6 7], Alive: True
Population: blue, Agent: agent_249, Location: [8 1], Alive: True
Population: blue, Agent: agent_250, Location: [7 3], Alive: True
Population: blue, Agent: agent_251, Location: [2 7], Alive: True
Population: blue, Agent: agent_252, Location: [8 1], Alive: True
Population: blue, Agent: agent_253, Location: [6 7], Alive: True
Population: blue, Agent: agent_254, Location: [8 6], Alive: True
Population: blue, Agent: agent_255, Location: [6 7], Alive: True
Population: blue, Agent: agent_256, Location: [0 2], Alive: True
Population: blue, Agent: agent_257, Location: [8 8], Alive: True
Population: blue, Agent: agent_258, Location: [2 0], Alive: True
Population: blue, Agent: agent_259, Location: [7 1], Alive: True
Population: blue, Agent: agent_260, Location: [7 7], Alive: True
Population: blue, Agent: agent_261, Location: [0 3], Alive: True
Population: blue, Agent: agent_262, Location: [0 4], Alive: True
Population: blue, Agent: agent_263, Location: [0 6], Alive: True
Population: blue, Agent: agent_264, Location: [7 1], Alive: True
Population: blue, Agent: agent_265, Location: [1 8], Alive: True
Population: blue, Agent: agent_266, Location: [0 2], Alive: True
Population: blue, Agent: agent_267, Location: [7 3], Alive: True
Population: blue, Agent: agent_268, Location: [7 2], Alive: True
Population: blue, Agent: agent_269, Location: [8 7], Alive: True
Population: blue, Agent: agent_270, Location: [8 1], Alive: True
Population: blue, Agent: agent_271, Location: [7 2], Alive: True
Population: blue, Agent: agent_272, Location: [0 6], Alive: True
Population: blue, Agent: agent_273, Location: [0 2], Alive: True
Population: blue, Agent: agent_274, Location: [1 3], Alive: True
Population: blue, Agent: agent_275, Location: [2 0], Alive: True
Population: blue, Agent: agent_276, Location: [5 0], Alive: True
Population: blue, Agent: agent_277, Location: [7 0], Alive: True
Population: blue, Agent: agent_278, Location: [8 2], Alive: True
Population: blue, Agent: agent_279, Location: [5 7], Alive: True
Population: blue, Agent: agent_280, Location: [7 3], Alive: True
Population: blue, Agent: agent_281, Location: [5 8], Alive: True
Population: blue, Agent: agent_282, Location: [4 0], Alive: True
Population: blue, Agent: agent_283, Location: [5 1], Alive: True
Population: blue, Agent: agent_284, Location: [6 7], Alive: True
Population: blue, Agent: agent_285, Location: [1 3], Alive: True
Population: blue, Agent: agent_286, Location: [1 5], Alive: True
Population: blue, Agent: agent_287, Location: [6 8], Alive: True
Population: blue, Agent: agent_288, Location: [1 5], Alive: True
Population: blue, Agent: agent_289, Location: [0 5], Alive: True
Population: blue, Agent: agent_290, Location: [1 0], Alive: True
Population: blue, Agent: agent_291, Location: [3 8], Alive: True
Population: blue, Agent: agent_292, Location: [8 8], Alive: True
Population: blue, Agent: agent_293, Location: [3 8], Alive: True
Population: blue, Agent: agent_294, Location: [0 2], Alive: True
Population: blue, Agent: agent_295, Location: [6 7], Alive: True
Population: blue, Agent: agent_296, Location: [6 2], Alive: True
Population: blue, Agent: agent_297, Location: [3 7], Alive: True
Population: blue, Agent: agent_298, Location: [2 1], Alive: True
Population: blue, Agent: agent_299, Location: [5 0], Alive: True
Population: blue, Agent: agent_300, Location: [4 8], Alive: True
Population: blue, Agent: agent_301, Location: [8 8], Alive: True
Population: blue, Agent: agent_302, Location: [6 0], Alive: True
Population: blue, Agent: agent_303, Location: [5 8], Alive: True
Population: blue, Agent: agent_304, Location: [2 6], Alive: True
Population: blue, Agent: agent_305, Location: [0 8], Alive: True
Population: blue, Agent: agent_306, Location: [0 4], Alive: True
Population: blue, Agent: agent_307, Location: [4 8], Alive: True
Population: blue, Agent: agent_308, Location: [0 0], Alive: True
Population: blue, Agent: agent_309, Location: [1 6], Alive: True
Population: blue, Agent: agent_310, Location: [5 8], Alive: True
Population: blue, Agent: agent_311, Location: [8 0], Alive: True
Population: blue, Agent: agent_312, Location: [5 0], Alive: True
Population: blue, Agent: agent_313, Location: [4 7], Alive: True
Population: blue, Agent: agent_314, Location: [5 0], Alive: True
Population: blue, Agent: agent_315, Location: [5 7], Alive: True
Population: blue, Agent: agent_316, Location: [5 0], Alive: True
Population: blue, Agent: agent_317, Location: [8 1], Alive: True
Population: blue, Agent: agent_318, Location: [7 0], Alive: True
Population: blue, Agent: agent_319, Location: [1 2], Alive: True
Population: blue, Agent: agent_320, Location: [1 5], Alive: True
Population: blue, Agent: agent_321, Location: [2 0], Alive: True
Population: blue, Agent: agent_322, Location: [1 8], Alive: True
Population: blue, Agent: agent_323, Location: [6 7], Alive: True
Population: blue, Agent: agent_324, Location: [8 2], Alive: True
Population: blue, Agent: agent_325, Location: [0 8], Alive: True
Population: blue, Agent: agent_326, Location: [6 2], Alive: True
Population: blue, Agent: agent_327, Location: [0 3], Alive: True
Population: blue, Agent: agent_328, Location: [4 7], Alive: True
Population: blue, Agent: agent_329, Location: [6 7], Alive: True
Population: blue, Agent: agent_330, Location: [3 7], Alive: True
Population: blue, Agent: agent_331, Location: [7 6], Alive: True
Population: blue, Agent: agent_332, Location: [0 0], Alive: True
Population: blue, Agent: agent_333, Location: [2 0], Alive: True
Population: blue, Agent: agent_334, Location: [8 0], Alive: True
Population: blue, Agent: agent_335, Location: [8 6], Alive: True
Population: blue, Agent: agent_336, Location: [5 7], Alive: True
Population: blue, Agent: agent_337, Location: [1 2], Alive: True
Population: blue, Agent: agent_338, Location: [6 2], Alive: True
Population: blue, Agent: agent_339, Location: [6 7], Alive: True
Population: blue, Agent: agent_340, Location: [6 1], Alive: True
Population: blue, Agent: agent_341, Location: [6 8], Alive: True
Population: blue, Agent: agent_342, Location: [8 8], Alive: True
Population: blue, Agent: agent_343, Location: [2 7], Alive: True
Population: blue, Agent: agent_344, Location: [0 2], Alive: True
Population: blue, Agent: agent_345, Location: [6 1], Alive: True
Population: blue, Agent: agent_346, Location: [2 1], Alive: True
Population: blue, Agent: agent_347, Location: [8 2], Alive: True
Population: blue, Agent: agent_348, Location: [7 3], Alive: True
Population: blue, Agent: agent_349, Location: [2 6], Alive: True
Population: blue, Agent: agent_350, Location: [2 0], Alive: True
Population: blue, Agent: agent_351, Location: [7 3], Alive: True
Population: blue, Agent: agent_352, Location: [3 8], Alive: True
Population: blue, Agent: agent_353, Location: [8 7], Alive: True
Population: blue, Agent: agent_354, Location: [8 4], Alive: True
Population: blue, Agent: agent_355, Location: [2 7], Alive: True
Population: blue, Agent: agent_356, Location: [7 3], Alive: True
Population: blue, Agent: agent_357, Location: [1 3], Alive: True
Population: blue, Agent: agent_358, Location: [0 5], Alive: True
Population: blue, Agent: agent_359, Location: [1 3], Alive: True
Population: blue, Agent: agent_360, Location: [7 2], Alive: True
Population: blue, Agent: agent_361, Location: [8 1], Alive: True
Population: blue, Agent: agent_362, Location: [0 5], Alive: True
Population: blue, Agent: agent_363, Location: [2 7], Alive: True
Population: blue, Agent: agent_364, Location: [8 6], Alive: True
Population: blue, Agent: agent_365, Location: [0 4], Alive: True
Population: blue, Agent: agent_366, Location: [6 6], Alive: True
Population: blue, Agent: agent_367, Location: [8 3], Alive: True
Population: blue, Agent: agent_368, Location: [6 7], Alive: True
Population: blue, Agent: agent_369, Location: [6 8], Alive: True
Population: blue, Agent: agent_370, Location: [2 7], Alive: True
Population: blue, Agent: agent_371, Location: [8 4], Alive: True
Population: blue, Agent: agent_372, Location: [8 0], Alive: True
Population: blue, Agent: agent_373, Location: [8 6], Alive: True
Population: blue, Agent: agent_374, Location: [1 5], Alive: True
Population: blue, Agent: agent_375, Location: [8 3], Alive: True
Population: blue, Agent: agent_376, Location: [4 8], Alive: True
Population: blue, Agent: agent_377, Location: [7 3], Alive: True
Population: blue, Agent: agent_378, Location: [0 8], Alive: True
Population: blue, Agent: agent_379, Location: [7 8], Alive: True
Population: blue, Agent: agent_380, Location: [1 5], Alive: True
Population: blue, Agent: agent_381, Location: [0 5], Alive: True
Population: blue, Agent: agent_382, Location: [8 4], Alive: True
Population: blue, Agent: agent_383, Location: [4 7], Alive: True
Population: blue, Agent: agent_384, Location: [7 7], Alive: True
Population: blue, Agent: agent_385, Location: [7 7], Alive: True
Population: blue, Agent: agent_386, Location: [0 2], Alive: True
Population: blue, Agent: agent_387, Location: [6 1], Alive: True
Population: blue, Agent: agent_388, Location: [6 1], Alive: True
Population: blue, Agent: agent_389, Location: [5 8], Alive: True
Population: blue, Agent: agent_390, Location: [8 8], Alive: True
Population: blue, Agent: agent_391, Location: [6 0], Alive: True
Population: blue, Agent: agent_392, Location: [5 0], Alive: True
Population: blue, Agent: agent_393, Location: [2 6], Alive: True
Population: blue, Agent: agent_394, Location: [2 1], Alive: True
Population: blue, Agent: agent_395, Location: [7 1], Alive: True
Population: blue, Agent: agent_396, Location: [7 5], Alive: True
Population: blue, Agent: agent_397, Location: [5 7], Alive: True
Population: blue, Agent: agent_398, Location: [2 2], Alive: True
Population: blue, Agent: agent_399, Location: [7 2], Alive: True
Population: blue, Agent: agent_400, Location: [8 0], Alive: True
Population: blue, Agent: agent_401, Location: [7 2], Alive: True
Population: blue, Agent: agent_402, Location: [1 0], Alive: True
Population: blue, Agent: agent_403, Location: [2 7], Alive: True
Population: blue, Agent: agent_404, Location: [4 8], Alive: True
Population: blue, Agent: agent_405, Location: [0 1], Alive: True
Population: blue, Agent: agent_406, Location: [6 7], Alive: True
Population: blue, Agent: agent_407, Location: [0 8], Alive: True
Population: blue, Agent: agent_408, Location: [5 7], Alive: True
Population: blue, Agent: agent_409, Location: [6 8], Alive: True
Population: blue, Agent: agent_410, Location: [7 3], Alive: True
Population: blue, Agent: agent_411, Location: [6 0], Alive: True
Population: blue, Agent: agent_412, Location: [2 1], Alive: True
Population: blue, Agent: agent_413, Location: [1 5], Alive: True
Population: blue, Agent: agent_414, Location: [4 8], Alive: True
Population: blue, Agent: agent_415, Location: [1 3], Alive: True
Population: blue, Agent: agent_416, Location: [1 3], Alive: True
Population: blue, Agent: agent_417, Location: [1 5], Alive: True
Population: blue, Agent: agent_418, Location: [2 0], Alive: True
Population: blue, Agent: agent_419, Location: [3 8], Alive: True
Population: blue, Agent: agent_420, Location: [8 8], Alive: True
Population: blue, Agent: agent_421, Location: [0 4], Alive: True
Population: blue, Agent: agent_422, Location: [2 7], Alive: True
Population: blue, Agent: agent_423, Location: [1 5], Alive: True
Population: blue, Agent: agent_424, Location: [0 0], Alive: True
Population: blue, Agent: agent_425, Location: [1 8], Alive: True
Population: blue, Agent: agent_426, Location: [4 1], Alive: True
Population: blue, Agent: agent_427, Location: [6 0], Alive: True
Population: blue, Agent: agent_428, Location: [3 8], Alive: True
Population: blue, Agent: agent_429, Location: [1 2], Alive: True
Population: blue, Agent: agent_430, Location: [1 3], Alive: True
Population: blue, Agent: agent_431, Location: [7 2], Alive: True
Population: blue, Agent: agent_432, Location: [1 8], Alive: True
Population: blue, Agent: agent_433, Location: [0 0], Alive: True
Population: blue, Agent: agent_434, Location: [6 8], Alive: True
Population: blue, Agent: agent_435, Location: [8 7], Alive: True
Population: blue, Agent: agent_436, Location: [2 0], Alive: True
Population: blue, Agent: agent_437, Location: [1 3], Alive: True
Population: blue, Agent: agent_438, Location: [6 2], Alive: True
Population: blue, Agent: agent_439, Location: [2 7], Alive: True
Population: blue, Agent: agent_440, Location: [7 2], Alive: True
Population: blue, Agent: agent_441, Location: [5 7], Alive: True
Population: blue, Agent: agent_442, Location: [0 5], Alive: True
Population: blue, Agent: agent_443, Location: [0 1], Alive: True
Population: blue, Agent: agent_444, Location: [6 7], Alive: True
Population: blue, Agent: agent_445, Location: [1 8], Alive: True
Population: blue, Agent: agent_446, Location: [6 8], Alive: True
Population: blue, Agent: agent_447, Location: [7 7], Alive: True
Population: blue, Agent: agent_448, Location: [2 2], Alive: True
Population: blue, Agent: agent_449, Location: [3 8], Alive: True
Population: blue, Agent: agent_450, Location: [1 5], Alive: True
Population: blue, Agent: agent_451, Location: [8 8], Alive: True
Population: blue, Agent: agent_452, Location: [1 5], Alive: True
Population: blue, Agent: agent_453, Location: [8 3], Alive: True
Population: blue, Agent: agent_454, Location: [6 0], Alive: True
Population: blue, Agent: agent_455, Location: [7 3], Alive: True
Population: blue, Agent: agent_456, Location: [8 8], Alive: True
Population: blue, Agent: agent_457, Location: [6 0], Alive: True
Population: blue, Agent: agent_458, Location: [6 2], Alive: True
Population: blue, Agent: agent_459, Location: [6 8], Alive: True
Population: blue, Agent: agent_460, Location: [0 1], Alive: True
Population: blue, Agent: agent_461, Location: [4 7], Alive: True
Population: blue, Agent: agent_462, Location: [5 8], Alive: True
Population: blue, Agent: agent_463, Location: [8 1], Alive: True
Population: blue, Agent: agent_464, Location: [5 7], Alive: True
Population: blue, Agent: agent_465, Location: [6 7], Alive: True
Population: blue, Agent: agent_466, Location: [7 3], Alive: True
Population: blue, Agent: agent_467, Location: [4 1], Alive: True
Population: blue, Agent: agent_468, Location: [2 2], Alive: True
Population: blue, Agent: agent_469, Location: [0 4], Alive: True
Population: blue, Agent: agent_470, Location: [2 1], Alive: True
Population: blue, Agent: agent_471, Location: [2 7], Alive: True
Population: blue, Agent: agent_472, Location: [5 1], Alive: True
Population: blue, Agent: agent_473, Location: [6 2], Alive: True
Population: blue, Agent: agent_474, Location: [8 1], Alive: True
Population: blue, Agent: agent_475, Location: [6 0], Alive: True
Population: blue, Agent: agent_476, Location: [2 8], Alive: True
Population: blue, Agent: agent_477, Location: [8 3], Alive: True
Population: blue, Agent: agent_478, Location: [2 1], Alive: True
Population: blue, Agent: agent_479, Location: [7 2], Alive: True
Population: blue, Agent: agent_480, Location: [6 2], Alive: True
